date,0.002778,0.083333,0.166667,0.250000,0.333333,0.416667,0.500000,0.583333,0.666667,0.750000,0.833333,0.916667,1.000000,1.083333,1.166667,1.250000,1.333333,1.416667,1.500000,1.583333,1.666667,1.750000,1.833333,1.916667,2.000000,2.083333,2.166667,2.250000,2.333333,2.416667,2.500000,2.583333,2.666667,2.750000,2.833333,2.916667,3.000000,3.083333,3.166667,3.250000,3.333333,3.416667,3.500000,3.583333,3.666667,3.750000,3.833333,3.916667,4.000000,4.083333,4.166667,4.250000,4.333333,4.416667,4.500000,4.583333,4.666667,4.750000,4.833333,4.916667,5.000000,5.083333,5.166667,5.250000,5.333333,5.416667,5.500000,5.583333,5.666667,5.750000,5.833333,5.916667,6.000000,6.083333,6.166667,6.250000,6.333333,6.416667,6.500000,6.583333,6.666667,6.750000,6.833333,6.916667,7.000000,7.083333,7.166667,7.250000,7.333333,7.416667,7.500000,7.583333,7.666667,7.750000,7.833333,7.916667,8.000000,8.083333,8.166667,8.250000,8.333333,8.416667,8.500000,8.583333,8.666667,8.750000,8.833333,8.916667,9.000000,9.083333,9.166667,9.250000,9.333333,9.416667,9.500000,9.583333,9.666667,9.750000,9.833333,9.916667,10.000000
2008-01-02,0.9998333611064822,0.9948303036603608,0.989987087454616,0.9848043339390136,0.9798458535501291,0.9747484711289691,0.9698477208022598,0.9649265681949875,0.960066094941894,0.9554195583014162,0.9506765502464984,0.9461424687664912,0.9415144216301534,0.936667881627886,0.932304746526685,0.927490057545985,0.922846613072761,0.9180648479956871,0.9134532608388936,0.9079767060253284,0.9024474766820704,0.8970477423214439,0.891418855385076,0.8859252526555684,0.8802020389190179,0.8754006277164293,0.8710828243531743,0.8663233161288908,0.8617382004859794,0.8570217301784014,0.8524781239510912,0.8478044020426874,0.8431522940228439,0.8386707631574764,0.8340609683358858,0.8296202464803125,0.8250524772791376,0.8205255208353398,0.8164555933920901,0.8119704847471706,0.8076508691164607,0.8032086850222871,0.7989304418559868,0.794530836816785,0.7901527385622072,0.7859362633078446,0.781600226885036,0.7774242916761106,0.7731299766922982,0.7688663061226692,0.7648969738052107,0.760674397903653,0.7566081218318231,0.7524269709708102,0.7484006115695275,0.7442605307410182,0.7401411863082512,0.7361743823067933,0.7320955771404832,0.7281678355919431,0.7241292208422794,0.7200704716061161,0.7164211058647754,0.7123990525100293,0.7085250053005694,0.704540626826112,0.7007029091639684,0.6967559370963975,0.6928278722401267,0.6890444563555278,0.6851533946840235,0.6814056594063037,0.6775513346998688,0.6737155778681698,0.6702669258997919,0.6664663190626982,0.6628058034853812,0.6590412785690066,0.6554155536080055,0.6516868476150508,0.6479762441962833,0.6444025100951175,0.6407273307433312,0.6371877517812856,0.6335477358926328,0.6299254903996142,0.6266690031556056,0.6230803939446677,0.619624282123627,0.6160701954617422,0.6126473679869004,0.6091275466745304,0.6056250406530774,0.6022519429599279,0.5987833162696578,0.595442881669089,0.5920078796268811,0.5885898682436724,0.5854076975688833,0.5820223857234939,0.578762273154331,0.5754099557744309,0.5721816517056418,0.568862077688513,0.5655590478440908,0.5623782589042668,0.559107595681406,0.5559580089184801,0.5527194638379577,0.5494971462058144,0.5466005605631546,0.5434089513906688,0.5403355728106287,0.5371754712536634,0.5341324653425321,0.5310036266227449,0.5278905821130468,0.5248929374364244,0.5218107886310329,0.5188429257630652,0.5157914305983916
2008-01-03,0.9998333611064822,0.9948331053550015,0.9899977000926815,0.9848283489177612,0.9798721384658375,0.9747742337915707,0.9698711254502649,0.9649598815462079,0.9601109729552987,0.9554771816161535,0.9507489260317731,0.9462306308225262,0.941620434197658,0.9367824793463401,0.9324270456862492,0.9276208247580974,0.9229855166146012,0.9182120985855626,0.9136085306970863,0.9080856871156792,0.9025049468476171,0.8970505001215657,0.8913601662981768,0.8858024574899334,0.8800083221969266,0.8752512626084707,0.8709766916617109,0.8662685014475194,0.8617364457419738,0.857078253194242,0.8525943244828582,0.8479855981522207,0.8434018085375117,0.8389894989640686,0.8344543847118958,0.8300889293094342,0.8256019730391758,0.8210843608507141,0.8170226234740104,0.8125463091473596,0.8082349341040517,0.8038009897995215,0.7995304574049042,0.7951385516707228,0.7907678833536481,0.7865583452162702,0.7822292189740184,0.778059724426616,0.7737718133134576,0.7694875632281326,0.765498020922096,0.7612528354774146,0.7571637074900751,0.7529579575261256,0.7489068565439898,0.7447402604938212,0.7405934547495646,0.7365991918132918,0.7324911172201458,0.7285342008997048,0.7244645784174818,0.7204210293006374,0.7167855618839296,0.7127790786412179,0.7089202775297687,0.7049518327543088,0.7011297038742358,0.6971990102349289,0.6932873919003721,0.6895200476124094,0.6856457495152595,0.6819143839733873,0.67807712204216,0.674258573322921,0.6708255853768181,0.6670424509865496,0.6633989704620772,0.6596521746765547,0.6560437251363033,0.6523329884450403,0.6486404701735105,0.6450843442474176,0.6414274660133163,0.6379056966441292,0.6342841822574218,0.6306805342436139,0.627440923984553,0.6238710842237843,0.6204332171904774,0.6168980633212863,0.6134936317197609,0.6099928921879826,0.6065095382713047,0.603155038464398,0.5997056918647088,0.5963839724332717,0.5929683649642582,0.589569801265306,0.5864058686912228,0.5830400978215031,0.5797989372029627,0.5764662430630634,0.5732569645321464,0.569957083650567,0.5666737778231361,0.563512103150721,0.5602612157785527,0.5571307877997068,0.5539120588139024,0.5507095733839317,0.5478309121499384,0.5446591579231139,0.5416050013242587,0.53846476755905,0.535440990916841,0.532332022276651,0.5292388450549916,0.5262604216643642,0.5231981270516213,0.5202494679978595,0.5172178040826634
2008-01-04,0.9998333611064822,0.9948106958307901,0.9899128166122438,0.9846341978835251,0.9795766031948113,0.9743549788888011,0.9693181615871458,0.9643202560777364,0.9593867786695466,0.9546731057348821,0.9498642965063538,0.9452699408831297,0.9405830739012323,0.9356611433080033,0.9312303824347594,0.9263413411506982,0.9216264620689628,0.9167714175973036,0.912089433770515,0.9063664098124207,0.9005750056800634,0.89490698466657,0.8889862162934683,0.8831963587308623,0.8771531788005559,0.8722775457052999,0.8678961082529424,0.8630698649863083,0.8584238342178793,0.8536481528228811,0.8490508075834102,0.8443251822875646,0.8396248030481901,0.835099965272477,0.8304488883854302,0.8259715230436308,0.8213692546850992,0.8167555974263564,0.8126081296665454,0.8080380206905459,0.8036369903476372,0.7991115445414431,0.7947535596420648,0.7902724117912071,0.7858136367450425,0.7815199069886849,0.7771048831557275,0.7728533189164811,0.768481686478796,0.7641469391725202,0.760112017392559,0.7558202845337406,0.7516880151890618,0.7474396271231852,0.7433491167985423,0.7391436866376817,0.7349599401961774,0.7309317060417063,0.726790339425167,0.7228029339244574,0.7187035674145543,0.7146355700332588,0.7109795817904511,0.7069520832004024,0.703074625570855,0.6990886137737375,0.6952511164827007,0.6913062033950261,0.6873820288320845,0.6836040931419196,0.6797204379958451,0.6759815303239184,0.6721380144547369,0.6683147525569744,0.6648788118083474,0.6610938302571784,0.657449963395807,0.6537041935382263,0.6500980943850313,0.6463911668685204,0.6427038383356781,0.6391540279966803,0.6355049905245406,0.6319920606564298,0.6283809525214745,0.6247889822916781,0.6215609947799362,0.6180051937638051,0.6145820647966018,0.6110633105885344,0.6076758629970137,0.6041938042308529,0.6007302602548853,0.5973959876500224,0.5939686147309984,0.5906691795501329,0.587277633644627,0.5839041639869973,0.5807646243644558,0.5774258920967302,0.5742118285584542,0.5709080785207533,0.5677277067687153,0.5644586049026565,0.5612069840052958,0.5580768180814865,0.5548593468484112,0.5517620704067192,0.5485784218035007,0.5454118373074394,0.5425662940696612,0.5394319563494582,0.5364147448915099,0.5333134321148062,0.5303280263192021,0.5272594209820847,0.5242073166470184,0.5212693021932314,0.5182494315387725,0.5153424602733958,0.5123545125299599
2008-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-07,0.9998333611064822,0.9947966945575598,0.9898597848854805,0.9845125228837364,0.9793760727768407,0.9740533272721701,0.9689018276093415,0.9637984189714965,0.9587497763128713,0.9539155914332307,0.9489730284449088,0.9442404363096395,0.9394017665231679,0.9343842948497288,0.9298678447786226,0.9248846040540646,0.9200792351467688,0.9151313775745304,0.9103602450544991,0.9044150979606985,0.8983902803829104,0.8924859464007397,0.8863105474942735,0.8802644954263991,0.8739468216677925,0.8689910675034195,0.8645407022253849,0.859641899437272,0.854929351713881,0.8500887048754491,0.8454320834332344,0.8406488640449262,0.8358945529824549,0.8313209576430101,0.8266229933433196,0.8221035849775514,0.8174612626640347,0.8128286049988916,0.808667511086391,0.8040861686482628,0.7996780615621911,0.7951491601055518,0.7907915031240609,0.7863144261145748,0.7818634522287023,0.7775807645307629,0.7731806992602753,0.7689469876931511,0.7645972329658953,0.7601995902286758,0.7561064895440575,0.751753265040357,0.7475621715193953,0.7432537004570552,0.7391057201807778,0.7348415971469199,0.7305998572413984,0.7265161618634239,0.7223181642743695,0.7182766073037538,0.7141219541944861,0.7099937600708219,0.70628387216251,0.702197219236791,0.6982630342478887,0.6942189383067607,0.6903257455900493,0.6863238108152272,0.6823431515199825,0.6785110625363707,0.6745719733442778,0.6707799253701542,0.6668820182712204,0.6630048920676164,0.6595207508839542,0.6556829022093744,0.6519883696520289,0.6481907557996734,0.6445349771946305,0.640777220782124,0.6370395761328583,0.6334415590445349,0.6297432083686799,0.6261830383841318,0.6225236118318147,0.6188838256064861,0.6156130795393221,0.6120104129118087,0.6085424026728711,0.6049777573813065,0.6015463676279991,0.5980193840707869,0.5945114032058314,0.5911345896949699,0.587663733709663,0.5843226766648633,0.5808885932184468,0.5774730633462267,0.57429460729288,0.5709147325556427,0.5676613022065929,0.5643173344629224,0.5610984867885287,0.5577900836186315,0.554499623921136,0.5513323103879547,0.5480769041206841,0.5449433506221698,0.5417226623582446,0.5385194900081361,0.535641286208169,0.5324712145258038,0.5294198460135372,0.5262836738383849,0.52326495326861,0.5201623546807109,0.5170766940420143,0.5141066197297289,0.511054046221484,0.5081158369426085,0.5050960313753557
2008-01-08,0.9998333611064822,0.994774300002787,0.9897749668178145,0.9843183015909441,0.9790704160265503,0.9736085196774129,0.9683070783825497,0.9631549970159119,0.9580723606505381,0.9532190369489645,0.9482706941015739,0.9435458483511021,0.9387287579213102,0.9336568967243803,0.9290916714493218,0.9240548179178762,0.9191979540608549,0.9141972862579829,0.9093754351819494,0.9034896594929673,0.8975351442142641,0.8917090180667676,0.8856246994633729,0.8796764833430607,0.873469667885833,0.8684439312338331,0.8639273980673338,0.8589521239126572,0.8541624152528734,0.8492388366046166,0.8444989222956572,0.8396265574352465,0.8347800358773316,0.8301143442136664,0.825318317180448,0.820701262278203,0.8159552576482976,0.811244467622947,0.807011525872195,0.8023492550835646,0.7978614771968775,0.7932488830259832,0.7888089411360724,0.7842455325212044,0.779706933070347,0.7753382438395947,0.770848097663467,0.766526065884173,0.762083892924845,0.7575884444505824,0.7534027449780963,0.7489493879864165,0.744660293393159,0.7402494510239984,0.7360013638581474,0.7316327555958496,0.7272855031278458,0.7230987500070936,0.7187933089515389,0.7146468829851359,0.7103829733644894,0.7062372266383556,0.7025124550020585,0.6984103822829454,0.6944623188582225,0.6904049444768321,0.686499914701074,0.6824867793006252,0.6784959513770102,0.674654989392006,0.6707077159582671,0.6669086859888472,0.6630045186506439,0.6591220872309232,0.6556339625216774,0.65179258461267,0.6480955047429887,0.6442961414015765,0.6406395104746163,0.6368817281009213,0.633144912208692,0.6295484976952588,0.6258526166986313,0.6222956113265923,0.6186402420237771,0.6150052997563696,0.611739593964113,0.6081432318202965,0.6046820353563119,0.6011251547893074,0.5977019678333553,0.5941841596720008,0.5906860524416645,0.58731944720171,0.5838598027403323,0.5805302258468281,0.5771086448429299,0.5737062557763575,0.5705406602475847,0.5671751286207344,0.5639361541599788,0.560607707746363,0.5574044349945048,0.5541126878464582,0.5508394444411426,0.5476893150455896,0.544452195904708,0.5413368427994879,0.5381354713202192,0.5349521235361384,0.5320922536907386,0.528942944690673,0.5259121245620516,0.5227976466837602,0.5198003575303004,0.51672034677644,0.5136577137475691,0.5107103339943543,0.5076816258233701,0.5047669043103349,0.5017717658553027
2008-01-09,0.9998333611064822,0.994774300002787,0.9897749668178145,0.9843183015909441,0.9790704160265503,0.9736085196774129,0.9683070783825497,0.9631549970159119,0.9580723606505381,0.9532190369489645,0.9482706941015739,0.9435458483511021,0.9387287579213102,0.9336568967243803,0.9290916714493218,0.9240548179178762,0.9191979540608549,0.9141972862579829,0.9093754351819494,0.9034896594929673,0.8975351442142641,0.8917090180667676,0.8856246994633729,0.8796764833430607,0.873469667885833,0.868460647001037,0.8639602097333242,0.8590038406814936,0.8542334928958426,0.849331000883399,0.8446125189145899,0.8397633406411111,0.8349410421691905,0.8302997598948262,0.8255299362374301,0.8209391695958612,0.816221271488204,0.8114196550531331,0.8071010275391481,0.8023399286767282,0.7977526235359618,0.793033248861783,0.7884862391023024,0.7838084168196734,0.7791516448040204,0.7746650913318079,0.7700496085903763,0.765602927058562,0.7610285565416551,0.7566143012432959,0.7525073718882768,0.7481411665880991,0.7439392559662601,0.7396213815490875,0.7354659910415181,0.7311959286712653,0.7269499671203177,0.7228637950164551,0.718664873173763,0.7146239781629818,0.7104715905976433,0.7063176568849756,0.7025853086081005,0.6984746502434558,0.6945180849226427,0.6904517299554033,0.6865378244158963,0.6825153306093976,0.6785149587061932,0.6746645879410319,0.6707074177791912,0.6668986455150495,0.6629842448374876,0.6590914150759801,0.655593759837999,0.6517416806167391,0.6480340984794449,0.6442237355409489,0.6405563209108166,0.636787255500827,0.6330390181040697,0.6294314221627045,0.6257238579391888,0.6221554246572544,0.618488124367295,0.6148411304429109,0.6115644384548847,0.6079558045521178,0.6044826267510375,0.6009132597717651,0.5974778899836662,0.5939473935589957,0.590436500288652,0.5870574313626539,0.583584817714538,0.580242605744957,0.5768078844173811,0.5733922725601845,0.5702142353091819,0.566835329717639,0.5635833423930909,0.5602413794852401,0.5570249612790547,0.553719566073146,0.5504326118601787,0.5472691567580049,0.5440182112441225,0.5408894255914727,0.5376741224308272,0.5344767932909635,0.5316042545438955,0.5284408766427309,0.5253964010641679,0.522267773201192,0.5192567546750348,0.5161625221814247,0.5130856344398841,0.5101244305847875,0.5070814095327483,0.504152811863397,0.501143311054629
2008-01-10,0.9998333611064822,0.994774300002787,0.9897749668178145,0.9843183015909441,0.9790704160265503,0.9736085196774129,0.9683070783825497,0.9631549970159119,0.9580723606505381,0.9532190369489645,0.9482706941015739,0.9435458483511021,0.9387287579213102,0.9336568967243803,0.9290916714493218,0.9240548179178762,0.9191979540608549,0.9141972862579829,0.9093754351819494,0.9035655988677874,0.8976941214541929,0.8919549459508628,0.8859671119750024,0.8801185192959897,0.8740209273834333,0.869030294004566,0.8645461493355031,0.859607473218243,0.8548539060337145,0.8499684051186253,0.8452660324540591,0.8404331596931661,0.8356268244551681,0.831000668422249,0.8262461463667026,0.8216698732209624,0.816966630600765,0.8121583639790969,0.8078326767925221,0.8030626165181568,0.798465513215941,0.7937348717549523,0.7891758737173968,0.7844845634111581,0.7798132063194567,0.775311513647367,0.7706793487114937,0.7662155376224066,0.7616224682589037,0.7572487467409962,0.7531804705636364,0.7488563520536569,0.7446959094854454,0.7404216316117511,0.7363091370905416,0.732084112994053,0.7278838968656814,0.7238426518849436,0.7196908177413845,0.7156961177128586,0.7115920962145059,0.70744734867446,0.7037230798142027,0.6996211283354374,0.6956727535852858,0.6916146219440511,0.6877084448248868,0.6836937027381599,0.6797008473967046,0.6758575296497598,0.6719074220588208,0.6681052690140442,0.6641974883272147,0.6603110579438978,0.6568189955519969,0.6529729037264652,0.6492709136106706,0.6454661228337584,0.6418039035834964,0.6380400057925562,0.634296734460823,0.63069375501045,0.626990768057262,0.6234265799704363,0.6197634783519385,0.616120494541901,0.6128472646524359,0.6092422890451753,0.6057724789804549,0.6022064161152545,0.5987740759456298,0.5952465389933091,0.5917384336468932,0.5883619016289525,0.5848917453068132,0.5815517547305392,0.5781191692186491,0.5747055332130354,0.5715292015417939,0.5681519686478829,0.5649014540418084,0.5615608642089458,0.5583456328908512,0.5550413196243918,0.5517553025959715,0.5485926186246523,0.5453423316468493,0.542214051392374,0.5389991361949803,0.5358020605577563,0.5329296368927762,0.5297662621592727,0.526721667141814,0.5235927911832221,0.5205814137231408,0.5174866894025543,0.5144091888085617,0.5114472784152311,0.508403411854278,0.5054738859765406,0.5024633141602726
